_tf,asset,direction,entry_ts,exit_ts,entry_price,exit_price,gross_return_pct,net_return_pct,exit_reason,bars
1h,ETHUSDT,short,2025-10-21T01:00:00+00:00,2025-10-21T14:00:00+00:00,3945.836095,3843.8735376308573,0.02584054555594581,0.005960136388986452,stop,13
1h,BTCUSDT,short,2025-10-21T22:00:00+00:00,2025-10-23T06:00:00+00:00,109012.44651000001,107331.72870845307,0.01541766885667283,0.0033544172141682076,stop,32
1h,ETHUSDT,short,2025-10-21T23:00:00+00:00,2025-10-23T06:00:00+00:00,3871.1134750000006,3761.252859120134,0.028379590675746486,0.006594897668936622,stop,31
1h,BTCUSDT,long,2025-10-28T13:00:00+00:00,2025-10-28T20:00:00+00:00,115580.66144999999,115410.95831477377,-0.0014682658248986247,-0.0008670664562246562,stop,7
1h,BTCUSDT,short,2025-11-03T01:00:00+00:00,2025-11-05T15:00:00+00:00,109610.66725000001,100426.93895234365,0.08378498669942507,0.020446246674856266,stop,62
1h,ETHUSDT,short,2025-11-03T01:00:00+00:00,2025-11-05T15:00:00+00:00,3835.551265,3203.6886089946447,0.16473842020342683,0.040684605050856706,stop,62
1h,BTCUSDT,short,2025-11-06T16:00:00+00:00,2025-11-07T17:00:00+00:00,100816.76640000001,98873.87225219497,0.019271538030652804,0.004317884507663201,stop,25
1h,ETHUSDT,short,2025-11-06T15:00:00+00:00,2025-11-07T17:00:00+00:00,3298.3500000000004,3180.1893901172,0.03582415749777923,0.008456039374444807,stop,26
1h,BTCUSDT,short,2025-11-12T15:00:00+00:00,2025-11-13T06:00:00+00:00,102122.423245,103660.86999357714,-0.01506473015124491,-0.004266182537811228,stop,15
1h,ETHUSDT,short,2025-11-13T15:00:00+00:00,2025-11-16T09:00:00+00:00,3385.156575,3147.3310077027336,0.0702554112426148,0.017063852810653698,stop,66
1h,ETHUSDT,short,2025-11-16T13:00:00+00:00,2025-11-17T04:00:00+00:00,3152.273075,3038.169809613042,0.036197138595601495,0.008549284648900373,stop,15
1h,BTCUSDT,short,2025-11-13T16:00:00+00:00,2025-11-18T15:00:00+00:00,100582.813435,89236.1858763557,0.1128088106819251,0.027702202670481273,stop,119
1h,ETHUSDT,short,2025-11-17T17:00:00+00:00,2025-11-18T16:00:00+00:00,3057.0607050000003,2984.1706437194853,0.023843184128237667,0.005460796032059416,stop,23
1h,BTCUSDT,short,2025-11-19T05:00:00+00:00,2025-11-20T00:00:00+00:00,90414.760005,88864.1452238057,0.017150018217253003,0.003787504554313251,stop,19
1h,ETHUSDT,short,2025-11-19T15:00:00+00:00,2025-11-20T00:00:00+00:00,2971.67342,3037.036242472253,-0.021995291283472496,-0.005998822820868124,stop,9
1h,BTCUSDT,short,2025-11-20T15:00:00+00:00,2025-11-23T01:00:00+00:00,89824.94506000001,86184.34906601216,0.040529899478992805,0.0096324748697482,stop,58
1h,ETHUSDT,short,2025-11-20T16:00:00+00:00,2025-11-23T02:00:00+00:00,2861.24866,2733.172583190318,0.04476230206768608,0.01069057551692152,stop,58
1h,BTCUSDT,long,2025-11-30T13:00:00+00:00,2025-11-30T23:00:00+00:00,91815.874995,92044.77854926637,0.002493071642336662,0.0001232679105841655,stop,10
1h,ETHUSDT,long,2025-11-30T13:00:00+00:00,2025-12-01T00:00:00+00:00,3050.5144949999994,3017.081710156883,-0.010959720039985002,-0.0032399300099962506,stop,11
1h,ETHUSDT,long,2025-12-07T17:00:00+00:00,2025-12-07T22:00:00+00:00,3114.51648,3026.959791454722,-0.02811244991237859,-0.007528112478094647,stop,5
1h,BTCUSDT,long,2025-12-09T15:00:00+00:00,2025-12-11T00:00:00+00:00,92753.86375499998,93413.36685430337,0.007110249348160829,0.0012775623370402073,stop,33
1h,BTCUSDT,long,2025-12-11T20:00:00+00:00,2025-12-12T15:00:00+00:00,91838.886495,93312.32630474555,0.0160437464562005,0.0035109366140501246,stop,19
1h,BTCUSDT,short,2025-12-15T14:00:00+00:00,2025-12-16T13:00:00+00:00,88005.984995,87577.14822647262,0.0048728136904751225,0.0007182034226187806,stop,23
1h,ETHUSDT,short,2025-12-15T14:00:00+00:00,2025-12-17T14:00:00+00:00,3047.19564,2869.2629146819695,0.058392287972041865,0.014098071993010466,stop,48
1h,BTCUSDT,short,2025-12-17T18:00:00+00:00,2025-12-18T13:00:00+00:00,85786.30539000001,86363.30754569924,-0.0067260403985936095,-0.0021815100996484026,stop,19
1h,ETHUSDT,short,2025-12-17T16:00:00+00:00,2025-12-18T13:00:00+00:00,2862.857855,2836.371803192622,0.00925161260141514,0.0018129031503537848,stop,21
1h,ETHUSDT,short,2025-12-18T17:00:00+00:00,2025-12-19T06:00:00+00:00,2844.1472150000004,2815.4911861128735,0.010075437985767877,0.002018859496441969,stop,13
1h,BTCUSDT,short,2025-12-18T18:00:00+00:00,2025-12-19T07:00:00+00:00,85927.015,85459.38732974682,0.005442149599321888,0.0008605373998304721,stop,13
1h,BTCUSDT,short,2025-12-21T13:00:00+00:00,2025-12-22T00:00:00+00:00,87626.26495000001,89094.66274940033,-0.016757507583350685,-0.004689376895837672,stop,11
1h,ETHUSDT,short,2025-12-21T13:00:00+00:00,2025-12-22T00:00:00+00:00,2949.014755,2965.512146863935,-0.005594204585095339,-0.0018985511462738347,stop,11
1h,BTCUSDT,long,2025-12-22T07:00:00+00:00,2025-12-22T19:00:00+00:00,89214.68505,90405.76765833265,0.013350746098191306,0.0028376865245478265,stop,12
1h,BTCUSDT,short,2025-12-25T23:00:00+00:00,2025-12-26T02:00:00+00:00,87181.657365,86824.1057807051,0.004101224903283987,0.0005253062258209968,stop,3
1h,ETHUSDT,short,2025-12-26T14:00:00+00:00,2025-12-27T22:00:00+00:00,2915.911315,2952.542481084734,-0.012562510353554462,-0.0036406275883886156,stop,32
1h,BTCUSDT,long,2026-01-01T19:00:00+00:00,2026-01-02T14:00:00+00:00,88435.34557499998,88636.86716223121,0.0022787448380616067,6.968620951540167e-05,stop,19
1h,ETHUSDT,long,2025-12-30T14:00:00+00:00,2026-01-06T17:00:00+00:00,2997.71811,3289.8528459209533,0.09745237050356063,0.023863092625890158,stop,171
1h,ETHUSDT,long,2026-01-06T23:00:00+00:00,2026-01-07T14:00:00+00:00,3298.48842,3188.7745778159506,-0.033261854587335354,-0.008815463646833839,stop,15
1h,BTCUSDT,long,2026-01-09T16:00:00+00:00,2026-01-10T06:00:00+00:00,91669.701945,90460.217265,-0.013193941447804215,-0.0037984853619510536,end,14
1h,ETHUSDT,long,2026-01-13T15:00:00+00:00,2026-01-15T03:00:00+00:00,3186.002205,3277.825166879274,0.028820746493888355,0.006705186623472088,stop,36
1h,BTCUSDT,long,2026-01-12T16:00:00+00:00,2026-01-15T15:00:00+00:00,92169.58176,95388.75965314308,0.03492668439708752,0.00823167109927188,stop,71
1h,ETHUSDT,long,2026-01-17T15:00:00+00:00,2026-01-18T23:00:00+00:00,3331.6149749999995,3367.5359056490624,0.010781837312717368,0.002195459328179342,stop,32
1h,BTCUSDT,short,2026-01-21T16:00:00+00:00,2026-01-21T19:00:00+00:00,87558.59879999999,86370.06359610663,0.013574168844435224,0.002893542211108806,stop,3
1h,ETHUSDT,short,2026-01-23T09:00:00+00:00,2026-01-23T17:00:00+00:00,2919.7094150000003,2991.3917078338795,-0.02455117364269597,-0.0066377934106739925,stop,8
1h,BTCUSDT,short,2026-01-25T06:00:00+00:00,2026-01-25T06:00:00+00:00,88786.94432000001,88875.77567999999,-0.001000500250124859,-0.0007501250625312147,end,0
1h,BTCUSDT,short,2026-01-29T01:00:00+00:00,2026-02-02T15:00:00+00:00,88559.25822,79036.78781695767,0.10752653753474868,0.02638163438368717,stop,110
1h,ETHUSDT,short,2026-01-29T02:00:00+00:00,2026-02-02T15:00:00+00:00,2957.7503850000003,2386.3180589639633,0.19319829318052373,0.04779957329513093,stop,109
1h,BTCUSDT,short,2026-02-03T16:00:00+00:00,2026-02-06T13:00:00+00:00,76449.83596000001,67687.3448901291,0.11461752611811507,0.028154381529528767,stop,69
1h,ETHUSDT,short,2026-02-09T08:00:00+00:00,2026-02-09T16:00:00+00:00,2049.0449650000005,2110.160316079259,-0.02982626156242417,-0.007956565390606043,stop,8
1h,BTCUSDT,short,2026-02-09T10:00:00+00:00,2026-02-09T20:00:00+00:00,68693.51606000001,71111.4839259883,-0.03519936093934004,-0.009299840234835011,stop,10
1h,ETHUSDT,short,2026-02-10T06:00:00+00:00,2026-02-11T14:00:00+00:00,2007.785605,2002.91322761828,0.0024267418640647495,0.00010668546601618736,stop,32
1h,BTCUSDT,short,2026-02-15T13:00:00+00:00,2026-02-16T12:00:00+00:00,68895.535,69826.22713754162,-0.013508743890901103,-0.0038771859727252758,stop,23
1h,ETHUSDT,short,2026-02-15T12:00:00+00:00,2026-02-16T13:00:00+00:00,2009.9945,2020.0129308432809,-0.004984307590533626,-0.0017460768976334065,stop,25
1h,ETHUSDT,short,2026-02-18T13:00:00+00:00,2026-02-20T18:00:00+00:00,1969.69466,1981.4865299925762,-0.005986648708574982,-0.0019966621771437456,stop,53
1h,BTCUSDT,short,2026-02-20T13:00:00+00:00,2026-02-21T14:00:00+00:00,66768.21919,67531.56911966135,-0.011432833448636786,-0.0033582083621591964,stop,25
1h,BTCUSDT,short,2026-02-22T13:00:00+00:00,2026-02-23T09:00:00+00:00,67618.55381000001,64502.749799860845,0.04607912820635296,0.01101978205158824,stop,20
1h,ETHUSDT,short,2026-02-22T13:00:00+00:00,2026-02-23T09:00:00+00:00,1949.974525,1844.706486370506,0.05398431481021229,0.012996078702553072,stop,20
1h,BTCUSDT,short,2026-02-23T17:00:00+00:00,2026-02-24T06:00:00+00:00,64780.853370000004,63114.331394999994,0.02572553290524846,0.005931383226312115,end,13
1h,ETHUSDT,short,2026-02-23T17:00:00+00:00,2026-02-24T06:00:00+00:00,1862.9880400000002,1821.7704299999998,0.022124463021244288,0.0050311157553110716,end,13
1h,ETHUSDT,long,2026-03-02T15:00:00+00:00,2026-03-03T08:00:00+00:00,2048.3536649999996,2052.690190291247,0.0021170783958575825,2.9269598964395613e-05,stop,17
1h,ETHUSDT,long,2026-03-04T08:00:00+00:00,2026-03-05T15:00:00+00:00,2064.7418549999998,2077.872378812189,0.006359402159835154,0.0010898505399587885,stop,31
1h,BTCUSDT,long,2026-03-04T07:00:00+00:00,2026-03-05T16:00:00+00:00,69527.876565,71054.32216920043,0.021954440141335147,0.004988610035333787,stop,33
1h,BTCUSDT,short,2026-03-08T22:00:00+00:00,2026-03-09T05:00:00+00:00,66203.68160000001,68000.42963640699,-0.027139699681097154,-0.007284924920274289,stop,7
1h,ETHUSDT,long,2026-03-15T08:00:00+00:00,2026-03-15T13:00:00+00:00,2113.9864649999995,2087.860644896974,-0.012358555996253975,-0.003589638999063494,stop,5
1h,BTCUSDT,long,2026-03-15T04:00:00+00:00,2026-03-17T13:00:00+00:00,71642.12316,73457.19762824055,0.025335297003787866,0.005833824250946966,stop,57
1h,BTCUSDT,short,2026-03-24T16:00:00+00:00,2026-03-25T00:00:00+00:00,69442.131565,71007.75105065531,-0.02254567148748647,-0.006136417871871618,stop,8
1h,ETHUSDT,short,2026-03-29T13:00:00+00:00,2026-03-30T00:00:00+00:00,1986.096455,2023.0539018265695,-0.018608082569972345,-0.005152020642493087,stop,11
1h,BTCUSDT,short,2026-03-30T19:00:00+00:00,2026-03-31T01:00:00+00:00,66516.77497500001,66091.4282951381,0.006394577608757627,0.0010986444021894067,stop,6
1h,ETHUSDT,short,2026-03-31T09:00:00+00:00,2026-03-31T14:00:00+00:00,2017.360815,2082.91804276684,-0.0324965307541377,-0.008624132688534425,stop,5
1h,BTCUSDT,short,2026-03-31T09:00:00+00:00,2026-03-31T16:00:00+00:00,66091.92750500001,67943.14216896606,-0.02800969398004016,-0.007502423495010039,stop,7
1h,BTCUSDT,short,2026-04-02T02:00:00+00:00,2026-04-02T17:00:00+00:00,66819.56350500001,67403.39781051011,-0.008737475596745136,-0.002684368899186284,stop,15
1h,BTCUSDT,short,2026-04-05T06:00:00+00:00,2026-04-05T15:00:00+00:00,66768.83888000001,67375.05198283127,-0.00907928178773292,-0.00276982044693323,stop,9
1h,ETHUSDT,short,2026-04-05T06:00:00+00:00,2026-04-05T15:00:00+00:00,2037.30084,2060.213482587805,-0.011246568075731548,-0.003311642018932887,stop,9
1h,ETHUSDT,long,2026-04-07T21:00:00+00:00,2026-04-08T14:00:00+00:00,2146.1125199999997,2193.9210970080685,0.022276826849725862,0.005069206712431466,stop,17
1h,ETHUSDT,long,2026-04-09T17:00:00+00:00,2026-04-10T06:00:00+00:00,2223.861375,2185.1068999999998,-0.017426659519188863,-0.004856664879797216,end,13
1h,ETHUSDT,long,2026-04-13T14:00:00+00:00,2026-04-14T17:00:00+00:00,2235.2970899999996,2326.187797337613,0.04066157816078648,0.009665394540196619,stop,27
1h,BTCUSDT,long,2026-04-13T14:00:00+00:00,2026-04-14T18:00:00+00:00,72436.350075,73943.14600907764,0.020801654590789285,0.004700413647697322,stop,28
1h,ETHUSDT,long,2026-04-15T19:00:00+00:00,2026-04-16T13:00:00+00:00,2376.237525,2374.6909059735517,-0.0006508688673487292,-0.0006627172168371823,stop,18
1h,ETHUSDT,long,2026-04-17T12:00:00+00:00,2026-04-18T08:00:00+00:00,2373.155985,2377.353924888428,0.0017689270806310734,-5.776822984223165e-05,stop,20
1h,BTCUSDT,long,2026-04-16T19:00:00+00:00,2026-04-18T11:00:00+00:00,75380.66149500001,77102.63109512234,0.022843652018582416,0.005210913004645604,stop,40
1h,BTCUSDT,long,2026-04-20T12:00:00+00:00,2026-04-21T17:00:00+00:00,75327.54495,75192.27839034774,-0.001795711777704187,-0.0009489279444260467,stop,29
1h,BTCUSDT,long,2026-04-22T02:00:00+00:00,2026-04-23T00:00:00+00:00,77643.512355,77627.55935512917,-0.00020546468580518744,-0.0005513661714512969,stop,22
1h,ETHUSDT,long,2026-04-20T12:00:00+00:00,2026-04-23T00:00:00+00:00,2320.03944,2357.538633919228,0.016163170880934576,0.003540792720233644,stop,60
2h,ETHUSDT,short,2022-08-30T16:00:00+00:00,2022-08-31T02:00:00+00:00,1488.4254150000002,1610.1986601894014,-0.08181346808660964,-0.02095336702165241,stop,5
2h,BTCUSDT,short,2022-08-30T14:00:00+00:00,2022-09-06T00:00:00+00:00,19746.361880000004,20124.20979041848,-0.019135064611632502,-0.005283766152908126,stop,77
2h,ETHUSDT,short,2022-09-06T16:00:00+00:00,2022-09-07T20:00:00+00:00,1587.0061,1506.3495010656882,0.05082311840786994,0.012205779601967484,stop,14
2h,ETHUSDT,short,2022-09-21T20:00:00+00:00,2022-09-23T04:00:00+00:00,1252.483445,1358.1093111660095,-0.08433314355385309,-0.021583285888463272,stop,16
2h,BTCUSDT,short,2022-09-21T20:00:00+00:00,2022-09-27T00:00:00+00:00,18457.636565,18715.459884277396,-0.013968382049860513,-0.003992095512465129,stop,62
2h,BTCUSDT,short,2022-09-27T16:00:00+00:00,2022-09-28T10:00:00+00:00,18947.721400000002,18964.907714999998,-0.000907038616263134,-0.0007267596540657835,end,9
2h,ETHUSDT,short,2022-09-27T16:00:00+00:00,2022-09-28T10:00:00+00:00,1313.64285,1295.957655,0.013462711725641428,0.002865677931410357,end,9
2h,ETHUSDT,short,2022-10-07T16:00:00+00:00,2022-10-13T20:00:00+00:00,1322.83825,1295.760212522061,0.020469651129258627,0.004617412782314657,stop,74
2h,ETHUSDT,short,2022-10-19T06:00:00+00:00,2022-10-22T10:00:00+00:00,1299.120115,1308.056826129304,-0.006879049154976758,-0.0022197622887441893,stop,38
2h,BTCUSDT,short,2022-10-19T10:00:00+00:00,2022-10-23T16:00:00+00:00,19191.23958,19066.62666041424,0.006493218901588071,0.0011233047253970177,stop,51
2h,BTCUSDT,short,2022-10-25T08:00:00+00:00,2022-10-25T14:00:00+00:00,19255.937215,19200.96446764941,0.0028548466240204146,0.00021371165600510365,stop,3
2h,BTCUSDT,long,2022-10-29T06:00:00+00:00,2022-10-31T12:00:00+00:00,20782.656135,20925.126488916078,0.006855252427342171,0.0012138131068355428,stop,27
2h,BTCUSDT,long,2022-11-04T12:00:00+00:00,2022-11-06T22:00:00+00:00,20770.630125,20882.713077285905,0.005396223013523321,0.0008490557533808302,stop,29
2h,ETHUSDT,long,2022-11-04T12:00:00+00:00,2022-11-06T22:00:00+00:00,1617.258225,1638.0987637135916,0.012886339603307019,0.0027215849008267548,stop,29
2h,BTCUSDT,short,2022-11-14T00:00:00+00:00,2022-11-14T06:00:00+00:00,16082.824565,15382.730324710732,0.043530552575499586,0.010382638143874896,stop,3
2h,ETHUSDT,short,2022-11-14T00:00:00+00:00,2022-11-14T08:00:00+00:00,1189.414995,1262.634013976809,-0.0615588497577407,-0.015889712439435176,stop,4
2h,ETHUSDT,short,2022-11-16T14:00:00+00:00,2022-11-23T00:00:00+00:00,1191.693855,1148.2892345531923,0.036422626721363524,0.00860565668034088,stop,77
2h,BTCUSDT,short,2022-11-20T20:00:00+00:00,2022-11-23T02:00:00+00:00,16276.087885,15752.515556026412,0.032168192545587795,0.007542048136396948,stop,27
2h,BTCUSDT,short,2022-11-28T00:00:00+00:00,2022-11-29T04:00:00+00:00,16136.047940000002,16500.43380243019,-0.02258210088276351,-0.006145525220690878,stop,14
2h,ETHUSDT,short,2022-11-28T00:00:00+00:00,2022-11-29T04:00:00+00:00,1163.4180000000001,1152.1035215261609,0.009725204933943986,0.0019313012334859964,stop,14
2h,ETHUSDT,long,2022-12-05T00:00:00+00:00,2022-12-05T14:00:00+00:00,1291.34535,1262.1834964442826,-0.02258253654277492,-0.006145634135693729,stop,7
2h,ETHUSDT,long,2022-12-08T18:00:00+00:00,2022-12-09T12:00:00+00:00,1284.54195,1251.640340594542,-0.025613495460742233,-0.006903373865185558,stop,9
2h,BTCUSDT,long,2022-12-08T18:00:00+00:00,2022-12-12T00:00:00+00:00,17260.245809999997,17206.883216056845,-0.00309164739196442,-0.0012729118479911051,stop,39
2h,BTCUSDT,long,2022-12-12T20:00:00+00:00,2022-12-14T18:00:00+00:00,17184.257834999997,17713.669969752984,0.03080797203093102,0.007201993007732756,stop,23
2h,ETHUSDT,long,2022-12-12T20:00:00+00:00,2022-12-14T18:00:00+00:00,1275.65751,1301.004303905295,0.019869591725521253,0.004467397931380313,stop,23
2h,ETHUSDT,short,2022-12-22T14:00:00+00:00,2022-12-22T20:00:00+00:00,1185.996705,1217.4688583851787,-0.02653645937842523,-0.007134114844606307,stop,3
2h,BTCUSDT,short,2022-12-22T16:00:00+00:00,2022-12-23T02:00:00+00:00,16583.66402,16900.36351658336,-0.019097076267429004,-0.0052742690668572505,stop,5
2h,BTCUSDT,short,2022-12-27T16:00:00+00:00,2023-01-02T02:00:00+00:00,16671.36015,16686.4832114975,-0.0009071282343750034,-0.0007267820585937509,stop,65
2h,ETHUSDT,short,2022-12-28T02:00:00+00:00,2023-01-02T06:00:00+00:00,1197.1211400000002,1191.3738256409067,0.0048009463429018375,0.0007002365857254594,stop,62
2h,ETHUSDT,long,2023-01-20T16:00:00+00:00,2023-01-23T14:00:00+00:00,1592.81601,1596.5792689852117,0.0023626451276137525,9.066128190343811e-05,stop,35
2h,BTCUSDT,long,2023-01-20T16:00:00+00:00,2023-01-25T00:00:00+00:00,21364.286805,22337.19277830443,0.04553889311562397,0.010884723278905993,stop,52
2h,ETHUSDT,long,2023-01-25T20:00:00+00:00,2023-01-26T10:00:00+00:00,1618.98909,1603.527835,-0.009549943909751694,-0.0028874859774379235,end,7
2h,BTCUSDT,long,2023-02-01T20:00:00+00:00,2023-02-03T20:00:00+00:00,23692.890525,23200.414179008236,-0.02078582794581849,-0.005696456986454622,stop,24
2h,ETHUSDT,long,2023-02-01T20:00:00+00:00,2023-02-05T16:00:00+00:00,1636.047615,1681.1895229699614,0.027592050228905773,0.006398012557226444,stop,46
2h,ETHUSDT,long,2023-02-07T16:00:00+00:00,2023-02-09T02:00:00+00:00,1672.57587,1689.3960525055015,0.010056454123962482,0.0020141135309906205,stop,17
2h,BTCUSDT,long,2023-02-19T14:00:00+00:00,2023-02-19T20:00:00+00:00,24934.671104999998,24260.25916944837,-0.027047155854259135,-0.0072617889635647834,stop,3
2h,ETHUSDT,short,2023-02-28T20:00:00+00:00,2023-03-01T04:00:00+00:00,1604.3874050000002,1657.294644611986,-0.03297659869873256,-0.00874414967468314,stop,4
2h,ETHUSDT,long,2023-03-01T14:00:00+00:00,2023-03-03T00:00:00+00:00,1658.2987349999999,1671.1246126941244,0.007734358968876937,0.0014335897422192343,stop,17
2h,BTCUSDT,short,2023-03-03T00:00:00+00:00,2023-03-05T00:00:00+00:00,22139.234845000003,22055.469291341484,0.0037835794346540753,0.0004458948586635188,stop,24
2h,BTCUSDT,short,2023-03-07T18:00:00+00:00,2023-03-11T00:00:00+00:00,22113.707615000003,20615.322993778303,0.06775818181684407,0.016439545454211016,stop,39
2h,ETHUSDT,long,2023-03-17T10:00:00+00:00,2023-03-20T04:00:00+00:00,1762.0005599999997,1738.4581026482497,-0.01336120877949667,-0.0038403021948741674,stop,33
2h,ETHUSDT,long,2023-03-21T12:00:00+00:00,2023-03-22T18:00:00+00:00,1820.6598749999998,1853.7764487180848,0.018189324745834238,0.00404733118645856,stop,15
2h,ETHUSDT,long,2023-03-23T14:00:00+00:00,2023-03-24T16:00:00+00:00,1837.908495,1819.577273740463,-0.009973957522589807,-0.0029934893806474517,stop,13
2h,ETHUSDT,long,2023-03-26T12:00:00+00:00,2023-03-27T10:00:00+00:00,1797.368235,1764.5372900000002,-0.018266120631646583,-0.005066530157911645,end,11
2h,BTCUSDT,long,2023-03-29T06:00:00+00:00,2023-03-31T06:00:00+00:00,28100.863409999998,27623.936577938948,-0.016971963640495486,-0.004742990910123871,stop,24
2h,ETHUSDT,long,2023-03-28T18:00:00+00:00,2023-04-02T16:00:00+00:00,1786.7429249999998,1787.8043846478815,0.000594075192927795,-0.0003514812017680513,stop,59
2h,BTCUSDT,long,2023-04-05T00:00:00+00:00,2023-04-06T10:00:00+00:00,28585.695705,27769.30107511637,-0.02855955084349511,-0.007639887710873778,stop,17
2h,ETHUSDT,long,2023-04-04T08:00:00+00:00,2023-04-06T10:00:00+00:00,1830.2346599999998,1854.9198429198032,0.013487441506436836,0.002871860376609209,stop,25
2h,ETHUSDT,long,2023-04-10T16:00:00+00:00,2023-04-12T02:00:00+00:00,1896.397725,1925.7024498006638,0.015452836930957474,0.0033632092327393684,stop,17
2h,ETHUSDT,long,2023-04-13T04:00:00+00:00,2023-04-17T12:00:00+00:00,1919.9695049999998,2059.072287292283,0.07245051649519982,0.017612629123799954,stop,52
2h,BTCUSDT,long,2023-04-18T10:00:00+00:00,2023-04-19T08:00:00+00:00,30395.780294999997,30467.565387632796,0.002361679546835243,9.041988670881076e-05,stop,11
2h,BTCUSDT,short,2023-04-26T18:00:00+00:00,2023-04-27T18:00:00+00:00,27870.297880000002,29873.52071630824,-0.07187662094368111,-0.018469155235920277,stop,12
2h,ETHUSDT,short,2023-04-26T18:00:00+00:00,2023-04-30T14:00:00+00:00,1827.82563,1937.9397265425405,-0.06024321726057667,-0.015560804315144169,stop,46
2h,BTCUSDT,short,2023-05-11T08:00:00+00:00,2023-05-14T14:00:00+00:00,27403.761265,27139.331033867566,0.009649413763874994,0.0019123534409687484,stop,39
2h,BTCUSDT,short,2023-05-17T06:00:00+00:00,2023-05-17T18:00:00+00:00,26831.71743,26538.99907177409,0.010909415656659644,0.002227353914164911,stop,6
2h,ETHUSDT,short,2023-05-17T10:00:00+00:00,2023-05-17T18:00:00+00:00,1789.3049,1833.8368552545994,-0.024887851843807794,-0.006721962960951948,stop,4
2h,BTCUSDT,short,2023-05-18T16:00:00+00:00,2023-05-21T00:00:00+00:00,26475.745505000003,27273.02248927803,-0.030113485723280632,-0.008028371430820158,stop,28
2h,BTCUSDT,short,2023-05-24T02:00:00+00:00,2023-05-26T10:00:00+00:00,26772.607,26476.521645,0.011059264979312596,0.002264816244828149,end,28
2h,ETHUSDT,short,2023-05-24T06:00:00+00:00,2023-05-26T10:00:00+00:00,1813.162965,1813.1661299999998,-1.7455684132912647e-06,-0.0005004363921033228,end,26
2h,ETHUSDT,long,2023-06-02T18:00:00+00:00,2023-06-05T00:00:00+00:00,1908.5538,1880.3423851177079,-0.014781566483633863,-0.004195391620908466,stop,27
2h,ETHUSDT,long,2023-06-06T16:00:00+00:00,2023-06-07T20:00:00+00:00,1876.0475549999999,1892.057843494011,0.008534052589093934,0.0016335131472734834,stop,14
2h,BTCUSDT,short,2023-06-07T20:00:00+00:00,2023-06-13T12:00:00+00:00,26142.922000000002,26305.14131830822,-0.006205095142318685,-0.0020512737855796714,stop,68
2h,BTCUSDT,long,2023-06-30T10:00:00+00:00,2023-06-30T12:00:00+00:00,30925.465005,30060.683817125464,-0.0279634012854687,-0.0074908503213671745,stop,1
2h,ETHUSDT,long,2023-06-30T06:00:00+00:00,2023-06-30T12:00:00+00:00,1888.7439,1837.4406179827033,-0.0271626460407346,-0.007290661510183649,stop,3
2h,BTCUSDT,long,2023-07-03T14:00:00+00:00,2023-07-05T10:00:00+00:00,31084.17432,31051.0762436602,-0.001064788660591855,-0.0007661971651479638,stop,22
2h,BTCUSDT,long,2023-07-06T08:00:00+00:00,2023-07-06T12:00:00+00:00,31085.134799999996,31495.544970107683,0.013202779165933907,0.0028006947914834767,stop,2
2h,BTCUSDT,long,2023-07-10T18:00:00+00:00,2023-07-14T18:00:00+00:00,30852.8187,31385.07991526226,0.01725162360164715,0.0038129059004117873,stop,48
2h,BTCUSDT,short,2023-07-24T02:00:00+00:00,2023-07-25T10:00:00+00:00,29701.151995,29142.854144999998,0.018797178307898243,0.004199294576974561,end,16
2h,BTCUSDT,short,2023-07-31T18:00:00+00:00,2023-08-01T18:00:00+00:00,29142.901260000002,28593.75268610919,0.01884330489238367,0.004210826223095918,stop,12
2h,ETHUSDT,short,2023-07-30T18:00:00+00:00,2023-08-01T22:00:00+00:00,1861.578745,1822.9229044591445,0.02076508482097838,0.004691271205244594,stop,26
2h,ETHUSDT,short,2023-08-02T16:00:00+00:00,2023-08-07T00:00:00+00:00,1830.5142850000002,1845.3200791558638,-0.0080883248370081,-0.002522081209252025,stop,52
2h,BTCUSDT,short,2023-08-02T16:00:00+00:00,2023-08-07T02:00:00+00:00,29133.426000000003,29233.676917356614,-0.003441096057724568,-0.001360274014431142,stop,53
2h,BTCUSDT,long,2023-08-14T14:00:00+00:00,2023-08-15T18:00:00+00:00,29614.789995,29542.272412576167,-0.002448694805402155,-0.0011121737013505388,stop,14
2h,ETHUSDT,short,2023-08-13T22:00:00+00:00,2023-08-23T06:00:00+00:00,1839.809635,1658.0700338005913,0.09878174227487875,0.024195435568719687,stop,112
2h,BTCUSDT,short,2023-08-25T16:00:00+00:00,2023-08-28T12:00:00+00:00,25877.055,26212.712995760634,-0.012971259510042145,-0.003742814877510536,stop,34
2h,ETHUSDT,short,2023-08-28T08:00:00+00:00,2023-08-28T12:00:00+00:00,1634.16251,1660.496471942812,-0.016114653090904534,-0.004528663272726134,stop,2
2h,ETHUSDT,short,2023-08-31T16:00:00+00:00,2023-09-05T14:00:00+00:00,1659.3199250000002,1646.8882126313817,0.007492052726732905,0.0013730131816832262,stop,59
2h,BTCUSDT,short,2023-08-31T14:00:00+00:00,2023-09-06T16:00:00+00:00,26908.548995,25978.288880519525,0.03457117344578229,0.008142793361445572,stop,73
2h,BTCUSDT,short,2023-09-10T16:00:00+00:00,2023-09-10T22:00:00+00:00,25682.7522,25981.041967503887,-0.011614400403080148,-0.003403600100770037,stop,3
2h,ETHUSDT,short,2023-09-10T14:00:00+00:00,2023-09-12T02:00:00+00:00,1618.9901,1590.2325906441147,0.017762622116024862,0.003940655529006215,stop,18
